,code,title
3391,ITI9137,Introduction to computer architecture and networks
3392,ITO4001,Mathematics for computer science
3393,ITO4131,Java programming
3394,ITO4132,Introduction to databases
3395,ITO4133,Introduction to Python
3396,ITO4136,Algorithms and databases
3397,ITO4137,Architecture and networks
3398,ITO5001,Applied practice 1
3399,ITO5002,Applied practice 2
3400,ITO5003 ,Software and network security
3401,ITO5004,Learning analytics fundamentals
3402,ITO5005,Educational theories and processes in learning analytics
3403,ITO5006,Human-centred learning analytics
3404,ITO5007,Introduction to data science for learning analytics
3405,ITO5008,Learning analytics in organisational settings
3406,ITO5010,Advanced data science for learning analytics
3407,ITO5032,Web applications development 
3408,ITO5046,Mobile and distributed computing systems
3409,ITO5047,Fundamentals of artificial intelligence
3410,ITO5129,Enterprise IT security
3411,ITO5136,Software engineering
3412,ITO5145,Introduction to data science
3413,ITO5147,Data exploration and visualisation
3414,ITO5149,Applied data analysis
3415,ITO5152,User interface design and usability
3416,ITO5163,Information and computer security
3417,ITO5171,"Software testing, quality and standards"
3418,ITO5196,Data wrangling
3419,ITO5197,Statistical data modelling
3420,ITO5201,Machine learning
3421,ITO5202,Data processing for big data
3422,ITO5205,Data in society
3423,ITO5212,Data analysis for semi-structure data
3424,ITO5214,Blockchain
3425,ITO5216,Discrete optimisation
3426,ITO5217,Natural language processing
3427,ITO5221,Intelligent image and video analysis
3428,ITO5225,Cloud computing and security
3429,JWL2311,Material transformations: jewellery and object forming
3430,JWL2313,Contemporary jewellery practice 3
3431,LAW1111,Foundations of law
3432,LAW1112,Public law and statutory interpretation
3433,LAW1113,Torts
3434,LAW1114,Criminal law 1
3435,LAW2101,Contract A
3436,LAW2102,Contract B
3437,LAW2111,Constitutional law
3438,LAW2112,Property A
3439,LAW3111,Equity
3440,LAW3112,Corporations law
3441,LAW3402,Property B
3442,LAW4104,Australian banking law
3443,LAW4112,Advanced constitutional law
3444,LAW4113,Current problems in criminal law
3445,LAW4119,Contemporary workplace relations law
3446,LAW4122,International law
3447,LAW4126,Asian legal systems
3448,LAW4129,Law and discrimination
3449,LAW4130,Law and social theory
3450,LAW4132,Law of employment
3451,LAW4137,Legal philosophy
3452,LAW4140,"The media, defamation and privacy"
3453,LAW4153,Comparative European legal systems
3454,LAW4155,International human rights
3455,LAW4158,Indigenous peoples and the law
3456,LAW4160,Negotiation and conflict resolution
3457,LAW4162,Family property and financial disputes
3458,LAW4163,"Parents, children and the state"
3459,LAW4164,International refugee law and practice
3460,LAW4165,Comparative constitutions and rights
3461,LAW4170,Trusts
3462,LAW4172,Human rights in Australian law
3463,LAW4173,Research unit A
3464,LAW4174,Research unit B
3465,LAW4177,Introduction to family law
3466,LAW4179,International commercial arbitration
3467,LAW4180,"International law of the sea and maritime security: Pirates, poachers, people smugglers & terrorists"
3468,LAW4184,International criminal law
3469,LAW4190,Construction law: Principles and practice
3470,LAW4193,Biotechnology and the law
3471,LAW4197,"Current issues in Indigenous rights: International, comparative and regional perspectives"
3472,LAW4198,Australian commercial law
3473,LAW4199,International laws of armed conflict
3474,LAW4211,Comparative corporate governance
3475,LAW4219,The law of financial transactions
3476,LAW4225,Non-adversarial justice
3477,LAW4227,Criminal investigation law and procedure
3478,LAW4230,Animal law
3479,LAW4244,Construction law (dispute resolution)
3480,LAW4250,The global lawyer
3481,LAW4252,Chinese legal institutions and laws
3482,LAW4301,Advanced torts
3483,LAW4303,Litigation and dispute resolution
3484,LAW4304,"Forensic evidence: Law, science, medicine and technology"
3485,LAW4306,Sentencing and sanctions
3486,LAW4308,Restitution
3487,LAW4309,Lawyers ethics in practice
3488,LAW4310,Trial practice and advocacy
3489,LAW4311,Succession law
3490,LAW4312,Legal issues in medicine
3491,LAW4313,International environmental law
3492,LAW4316,The media and the state
3493,LAW4322,Advanced taxation law
3494,LAW4323,Evidence
3495,LAW4327,Honours thesis
3496,LAW4328,Professional practice
3497,LAW4329,Comparative cyberlaw
3498,LAW4330,Family law assistance program: Professional practice
3499,LAW4331,Administrative law
3500,LAW4332,Criminal law and procedure 2
3501,LAW4340,Sport and the law
3502,LAW4341,Copyright and designs
3503,LAW4342,Patents and trade marks
3504,LAW4343,Sovereignty and globalisation
3505,LAW4522,Remedies
3506,LAW4523,The judiciary in comparative perspective
3507,LAW4526,World Trade Organisation (WTO) law
3508,LAW4532,Climate change and international law
3509,LAW4533,International and comparative taxation law
3510,LAW4537,"Public policy, regulation and the law"
3511,LAW4538,"Lawyers, literature and cinema"
3512,LAW4540,Entrepreneurship and the law
3513,LAW4541,Gender and the law
3514,LAW4542,"AI, technology and the law"
3515,LAW4543,"The death penalty: Law, politics and advocacy"
3516,LAW4544,Challenging government: Law reform and public advocacy
3517,LAW4649,Mediation and law: From problem solving to narrative building
3518,LAW4652,Transnational litigation
3519,LAW4653,Privacy and surveillance in an information age: Comparative law perspectives
3520,LAW4655,Comparative issues in patent law
3521,LAW4659,Game theory and the law
3522,LAW4662,Air and space law
3523,LAW4665,Comparative cybercrime
3524,LAW4666,European human rights law
3525,LAW4668,International investment law
3526,LAW4670,Introduction to Islamic law
3527,LAW4671,Private investment law
3528,LAW4676,Judgment and decision-making
3529,LAW4677,International information and media law
3530,LAW4678,International criminal justice
3531,LAW4679,The law of climate change
3532,LAW4680,Australian corporations law
3533,LAW4681,Global economic law
3534,LAW4682,Contemporary issues in international sports law
3535,LAW4683,EU external relations: Law and policy
3536,LAW4684,Comparative indigenous rights
3537,LAW4685,International and transnational law and the green economy
3538,LAW4686,"Contemporary issues in public policy, regulation and the law"
3539,LAW4687,"Human trafficking, modern slavery and the law"
3540,LAW4688,Comparative commercial transactions law
3541,LAW4689,International humanitarian law
3542,LAW4690,Human rights and migration in comparative perspective
3543,LAW4691,Comparative election law
3544,LAW4692,"Economic, social and cultural rights and international law"
3545,LAW4693,International human rights law and women
3546,LAW4694,Human rights law: International and comparative perspectives
3547,LAW4695,International banking and finance: Law and practice
3548,LAW4701,Commercial transactions
3549,LAW4702,Competition and consumer law
3550,LAW4704,Taxation law
3551,LAW4801,Research project
3552,LAW4803,Clinical placement
3553,LAW4805,Mooting and advocacy competition
3554,LAW4806,Jessup moot competition
3555,LAW4807,Vis arbitration moot
3556,LAW4808,Law Review editorship 1
3557,LAW4809,Law Review editorship 2
3558,LAW4810,Work integrated learning project
3559,LAW4811,In-house clinical placement
3560,LAW5000,Australian legal reasoning and methods
3561,LAW5001,Principles of criminal law and procedure
3562,LAW5002,Principles of contract law A
3563,LAW5003,Principles of torts
3564,LAW5004,Principles of public law and statutory interpretation
3565,LAW5005,Principles of contract law B
3566,LAW5006,Principles of property law
3567,LAW5007,Principles of constitutional law
3568,LAW5008,Principles of equity
3569,LAW5010,Principles of trusts
3570,LAW5011,Principles of company law
3571,LAW5012,Principles of evidence
3572,LAW5013,Principles of litigation and dispute resolution
3573,LAW5014,Principles of administrative law
3574,LAW5015,Ethics in legal practice
3575,LAW5018,Advanced property law
3576,LAW5050,Professional practice (JD)
3577,LAW5052,Professional project
3578,LAW5053,Law Review editorship 1
3579,LAW5054,Law Review editorship 2
3580,LAW5055,Vis arbitration moot
3581,LAW5056,Jessup moot competition
3582,LAW5057,Work integrated learning project
3583,LAW5081,Australian legal process and research
3584,LAW5082,Masters research
3585,LAW5083,Extended research
3586,LAW5084,Minor thesis
3587,LAW5185,Graduate research paper
3588,LAW5301,Copyright
3589,LAW5303,Forensic family law
3590,LAW5304,Overview of international human rights law
3591,LAW5305,International business transactions
3592,LAW5306,Corporate insolvency
3593,LAW5310,Sentencing
3594,LAW5312,Competition law
3595,LAW5313,Planning and environmental law
3596,LAW5314,International environmental law
3597,LAW5315,Commercial alternative dispute resolution
3598,LAW5316,Trade marks and commercial designations
3599,LAW5317,Principles of privacy and freedom of information
3600,LAW5319,Law of employee relations
3601,LAW5321,Protecting commercial innovation: Patents and trade secrets
3602,LAW5325,Defamation law
3603,LAW5326,Comparative European legal systems
3604,LAW5327,International human rights
3605,LAW5330,International refugee law and practice
3606,LAW5331,Comparative constitution and rights
3607,LAW5332,International commercial arbitration
3608,LAW5334,"Psychiatry, psychology and law"
3609,LAW5335,Contemporary problems in the administration of criminal justice
3610,LAW5338,International humanitarian law
3611,LAW5339,Technology contracts and licensing law
3612,LAW5340,Intellectual property
3613,LAW5341,Trade mark practice
3614,LAW5343,"Privacy and surveillance: Law, policy and governance"
3615,LAW5344,Negotiation: Essential skills for dispute resolution
3616,LAW5345,Business and human rights
3617,LAW5346,Design law and practice
3618,LAW5348,Indigenous rights and international law
3619,LAW5350,Principles of taxation
3620,LAW5352,Digital Workplace Law
3621,LAW5353,Cybercrime
3622,LAW5354,International criminal justice
3623,LAW5355,Advocacy
3624,LAW5356,Corporate and white collar crime
3625,LAW5357,Corporate governance and directors' duties
3626,LAW5358,Current issues in workplace law
3627,LAW5359,International human rights law and women
3628,LAW5361,"Foundations of regulation: Policy, principles and practice"
3629,LAW5362,Regulatory methods
3630,LAW5364,"Economic, social and cultural rights and international law"
3631,LAW5365,Terrorism and human rights
3632,LAW5366,International banking and finance: Law and practice
3633,LAW5367,"Energy law, regulation and policy"
3634,LAW5370,Discrimination law and human rights at work
3635,LAW5372,Contemporary perspectives on construction law
3636,LAW5374,Federal labour law
3637,LAW5375,Arbitration of international commercial disputes
3638,LAW5378,Comparative corporate governance
3639,LAW5381,Human rights advocacy
3640,LAW5382,Principles of environmental law
3641,LAW5383,International refugee law and human rights
3642,LAW5384,International investment law
3643,LAW5385,Corporate finance law
3644,LAW5388,Patenting for commercialisation
3645,LAW5389,The law of climate change
3646,LAW5392,Globalisation and international economic law
3647,LAW5393,Law of workforce management
3648,LAW5394,Banking law
3649,LAW5398,Transnational labour law
3650,LAW5407,Current issues in torts
3651,LAW5408,Remedies in commercial disputes
3652,LAW5409,Principles of family law
3653,LAW5411,Mediation A: Foundations of mediation
3654,LAW5412,Mediation B: Essential skills for practice and accreditation
3655,LAW5414,Public international law
3656,LAW5417,Children's rights in international law
3657,LAW5419,The law of financial transactions
3658,LAW5421,Managing high conflict personalities in legal disputes
3659,LAW5422,Victorian charter of rights and responsibilities
3660,LAW5424,"Human trafficking, modern slavery and the law"
3661,LAW5428,Health law
3662,LAW5429,Advanced commercial negotiation skills
3663,LAW5430,Advanced evidence and proof in litigation
3664,LAW5431,International entertainment law
3665,LAW5432,Workplace investigations and misconduct
3666,LAW5433,"Victims, law and mass atrocity"
3667,LAW5436,International and comparative family law
